ID,address,info,z_address,bathrooms,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,neighborhood,totalrooms,usecode,yearbuilt,zestimate,zindexvalue,zipcode,zpid
14651,Address: 636 Garfield Street, San FranciscoSales price: 670000Sales date: 01/24/2013Bedrooms: 0Square feet: 1667Lot size: 2495,636 Garfield St,1,3,1667,01/24/2013,670000,37.71988,-122.46872,Merced Heights,6,SingleFamily,1912,996100,"883,100",94132,15189761
14653,Address: 765 Market Street #32H, San FranciscoSales price: 2025000Sales date: 01/23/2013Bedrooms: 2Square feet: 1427Lot size: 60150,765 Market St APT 32H,2.5,2,1427,03/20/2015,2730000,37.78622,-122.40431,Yerba Buena,5,Condominium,2001,2624041,"993,200",94103,63197361
14657,Address: 177 Townsend Street #422, San FranciscoSales price: 875000Sales date: 01/23/2013Bedrooms: 2Square feet: 1025Lot size: 42969,177 Townsend St UNIT 422,2,2,1025,06/01/2014,1030000,37.77898,-122.391769,South Beach,4,Condominium,2007,1254693,"1,269,100",94107,82786254
14658,Address: 81 Frank Norris Street #304, San FranciscoSales price: 253000Sales date: 01/23/2013Bedrooms: 0Square feet: 632Lot size: 6909,81 Frank Norris St UNIT 304,1,1,568,01/23/2013,253000,37.789081,-122.420051,Downtown,3,Condominium,1913,631554,"795,400",94109,82785330
14659,Address: 186 Brewster Street, San FranciscoSales price: 1110000Sales date: 01/23/2013Bedrooms: 3Square feet: 2373Lot size: 1750,186 Brewster St,3.5,4,2373,01/23/2013,1110000,37.743715,-122.407554,Bernal Heights,8,SingleFamily,2000,3192233,"1,214,400",94110,15160838
14662,Address: 2195 42nd Avenue, San FranciscoSales price: 550000Sales date: 01/23/2013Bedrooms: 0Square feet: 1214Lot size: 1750,2195 42nd Ave,1,3,1214,01/23/2013,550000,37.745827,-122.50085,Outer Parkside,5,SingleFamily,1947,1216345,"982,900",94116,15117057
14664,Address: 4123 Noriega Street, San FranciscoSales price: 950000Sales date: 01/23/2013Bedrooms: 0Square feet: 2784Lot size: 2495,4123-4125 Noriega St,2,4,2784,06/05/2014,1125000,37.752603,-122.507979,Outer Sunset,11,MultiFamily2To4,1957,1289492,"1,030,300",94122,15113694
14665,Address: 736 Le Conte Avenue, San FranciscoSales price: 269000Sales date: 01/23/2013Bedrooms: 3Square feet: 1450Lot size: 691733,736 Le Conte Ave,2,3,1450,04/19/2013,401000,37.716215,-122.396849,Bayview,6,Condominium,2000,803077,"719,000",94124,52422786
14666,Address: 336 Bridgeview Drive, San FranciscoSales price: 568000Sales date: 01/23/2013Bedrooms: 2Square feet: 1200Lot size: 2626,336 Bridgeview Dr,2,3,1200,01/23/2013,568000,37.732815,-122.398674,Silver Terrace,5,SingleFamily,1941,739208,"720,300",94124,15157389
14667,Address: 999 Green Street #1002, San FranciscoSales price: 675000Sales date: 01/23/2013Bedrooms: 3Square feet: 1709Lot size: 11761,999 Green St APT 1002,3,3,1709,01/23/2013,675000,37.798451,-122.415218,Russian Hill,6,Condominium,1964,2983921,"1,608,800",94133,15066346
14668,Address: 254 Hahn Street, San FranciscoSales price: 341000Sales date: 01/23/2013Bedrooms: 0Square feet: 811Lot size: 2966,254 Hahn St,1,2,811,01/23/2013,341000,37.711105,-122.416688,Visitacion Valley,4,SingleFamily,1908,525077,"690,400",94134,15175652
14675,Address: 88 King Street #608, San FranciscoSales price: 877500Sales date: 01/22/2013Bedrooms: 2Square feet: 1146Lot size: 88427,88 King St APT 608,2,2,1146,01/22/2013,877500,37.78063,-122.389635,South Beach,4,Condominium,2000,1333957,"1,269,100",94107,52410322
14676,Address: 745 Brunswick Street, San FranciscoSales price: 360000Sales date: 01/22/2013Bedrooms: 2Square feet: 1141Lot size: 3000,745 Brunswick St,1,3,1895,05/03/2013,625000,37.70853,-122.448557,Crocker Amazon,8,SingleFamily,1924,892140,"817,600",94112,15179687
14677,Address: 22 Granada Avenue, San FranciscoSales price: 540000Sales date: 01/22/2013Bedrooms: 2Square feet: 1025Lot size: 2813,22 Granada Ave,1,2,1025,01/22/2013,540000,37.718679,-122.456833,Ingleside,4,SingleFamily,1940,703953,"799,700",94112,15190731
14678,Address: 1628 Oakdale Avenue, San FranciscoSales price: 433000Sales date: 01/22/2013Bedrooms: 0Square feet: 1060Lot size: 1864,1628 Oakdale Ave,1,2,1060,01/22/2013,433000,37.735286,-122.391086,Bayview,6,SingleFamily,1926,709170,"719,000",94124,15156242
14679,Address: 568 Arch Street, San FranciscoSales price: 670000Sales date: 01/22/2013Bedrooms: 0Square feet: 1175Lot size: 2495,568 Arch St,1,2,1175,01/22/2013,670000,37.721026,-122.466893,Merced Heights,6,SingleFamily,1925,900527,"883,100",94132,15189692
14680,Address: 1445 McKinnon Avenue, San FranciscoSales price: 280000Sales date: 01/18/2013Bedrooms: 0Square feet: 675Lot size: 2238,1445 Mckinnon Ave,1,2,853,01/18/2013,280000,37.734351,-122.387099,Bayview,4,SingleFamily,1916,622266,"719,000",94124,15156189
14681,Address: 120 Maddux Avenue, San FranciscoSales price: 335000Sales date: 01/18/2013Bedrooms: 4Square feet: 1341Lot size: 2250,120 Maddux Ave,3,4,1650,05/15/2013,352000,37.73349,-122.399068,Silver Terrace,6,SingleFamily,1941,819842,"720,300",94124,15157342
14682,Address: 2001 Geneva Avenue, San FranciscoSales price: 385000Sales date: 01/18/2013Bedrooms: 3Square feet: 990Lot size: 2243,2001 Geneva Ave,2,3,990,01/18/2013,385000,37.708957,-122.421396,Visitacion Valley,5,SingleFamily,1944,603446,"690,400",94134,15175853
14683,Address: 601 Van Ness Avenue #503, San FranciscoSales price: 430000Sales date: 01/18/2013Bedrooms: 1Square feet: 743Lot size: 871,601 Van Ness Ave APT 503,1,1,743,01/18/2013,430000,37.781386,-122.421406,Van Ness - Civic Center,3,Condominium,1982,605243,"839,200",94102,15077659
14685,Address: 351 Bright Street, San FranciscoSales price: 528000Sales date: 01/18/2013Bedrooms: 2Square feet: 1100Lot size: 2495,351 Bright St,2,4,1100,11/14/2014,750000,37.717072,-122.463808,Ingleside Heights,4,SingleFamily,1952,935466,"688,100",94132,15193087
14687,Address: 367 Munich Street, San FranciscoSales price: 608000Sales date: 01/18/2013Bedrooms: 2Square feet: 1125Lot size: 2500,367 Munich St,2,4,1125,01/18/2013,608000,37.719714,-122.427353,Excelsior,7,SingleFamily,1927,773895,"757,400",94112,15170582
14689,Address: 673 Kansas Street #1, San FranciscoSales price: 616000Sales date: 01/18/2013Bedrooms: 2Square feet: 950Lot size: 2511,673 Kansas St # 1,2,3,1725,01/18/2013,616000,37.76131,-122.4029,Potrero Hill,4,Condominium,1907,1418580,"1,264,000",94107,69820113
14690,Address: 781 Pacheco Street, San FranciscoSales price: 700000Sales date: 01/18/2013Bedrooms: 0Square feet: 1225Lot size: 2380,781 Pacheco St,1,2,1225,01/18/2013,700000,37.75254,-122.469095,Golden Gate Heights,5,SingleFamily,1947,1263580,"1,449,000",94116,15115062
14691,Address: 555 44th Avenue, San FranciscoSales price: 800000Sales date: 01/18/2013Bedrooms: 3Square feet: 1465Lot size: 3000,555 44th Ave,2,3,1465,01/18/2013,800000,37.778048,-122.505344,Outer Richmond,7,SingleFamily,1922,1261835,"1,187,700",94121,15093079
14692,Address: 122 Madison Street, San FranciscoSales price: 810000Sales date: 01/18/2013Bedrooms: 3Square feet: 2420Lot size: 1655,122 Madison St,3,3,2420,01/18/2013,810000,37.727583,-122.42345,Excelsior,7,SingleFamily,2003,1118458,"757,400",94134,15167648
14693,Address: 2040 Franklin Street #1204, San FranciscoSales price: 822500Sales date: 01/18/2013Bedrooms: 1Square feet: 1668Lot size: 6970,2040 Franklin St APT 1204,1,1,900,01/18/2013,822500,37.793519,-122.424316,Pacific Heights,3,Condominium,1966,758352,"1,884,400",94109,15073863
14694,Address: 771 34th Avenue, San FranciscoSales price: 830000Sales date: 01/18/2013Bedrooms: 3Square feet: 1776Lot size: 3360,771 34th Ave,2,3,1776,01/18/2013,830000,37.774557,-122.494338,Outer Richmond,6,SingleFamily,1923,1615455,"1,187,700",94121,15097160
14696,Address: 1635 California Street #76, San FranciscoSales price: 849000Sales date: 01/18/2013Bedrooms: 3Square feet: 1105Lot size: 10412,1635 California St APT 76,2,2,1105,01/18/2013,849000,37.790183,-122.421346,Van Ness - Civic Center,6,Condominium,2005,1263006,"839,200",94109,79841662
14697,Address: 417 Dellbrook Avenue, San FranciscoSales price: 850000Sales date: 01/18/2013Bedrooms: 0Square feet: 1127Lot size: 4024,417 Dellbrook Ave,2,3,1127,01/18/2013,850000,37.753579,-122.453411,Midtown Terrace,6,SingleFamily,1958,1524499,"1,108,400",94131,15131201
14698,Address: 1566 Plymouth Avenue, San FranciscoSales price: 905500Sales date: 01/18/2013Bedrooms: 2Square feet: 1150Lot size: 4534,1566 Plymouth Ave,2,2,1550,01/18/2013,905500,37.730647,-122.456844,Westwood Park,6,SingleFamily,1920,1369500,"1,191,600",94112,15139037
14700,Address: 908 Cabrillo Street, San FranciscoSales price: 938000Sales date: 01/18/2013Bedrooms: 0Square feet: 1890Lot size: 2247,908 Cabrillo St,2,4,1890,01/18/2013,938000,37.775386,-122.468431,Inner Richmond,7,SingleFamily,1911,1804485,"1,679,000",94118,15098190
14701,Address: 1110 Ashbury Street, San FranciscoSales price: 1000000Sales date: 01/18/2013Bedrooms: 2Square feet: 1472Lot size: 2495,1110 Ashbury St,1,2,1472,01/18/2013,1000000,37.762929,-122.446596,Parnassus - Ashbury,5,SingleFamily,1900,1926164,"2,111,800",94117,15127790
14702,Address: 1721 14th Avenue, San FranciscoSales price: 1050000Sales date: 01/18/2013Bedrooms: 0Square feet: 2578Lot size: 3824,1721 14th Ave,3,4,2578,01/18/2013,1050000,37.755925,-122.471332,Golden Gate Heights,8,SingleFamily,1967,2003020,"1,449,000",94122,15111432
14704,Address: 1177 De Haro Street, San FranciscoSales price: 1250000Sales date: 01/18/2013Bedrooms: 3Square feet: 1695Lot size: 2495,1177 De Haro St,2,4,1943,01/18/2013,1250000,37.754977,-122.400347,Potrero Hill,7,SingleFamily,1900,1641360,"1,264,000",94107,15151562
14707,Address: 1170 Sacramento Street #12C, San FranciscoSales price: 2849000Sales date: 01/18/2013Bedrooms: 2Square feet: 2052Lot size: 14375,1170 Sacramento St APT 12C,2.5,2,2052,01/18/2013,2849000,37.79293,-122.412195,Nob Hill,4,Condominium,1963,3100247,"1,440,700",94108,15068052
14708,Address: 40 Lapidge Street, San FranciscoSales price: 2800000Sales date: 01/18/2013Bedrooms: 0Square feet: 1025Lot size: 1999,40 Lapidge St,4,5,3026,01/18/2013,2800000,37.760983,-122.422556,Mission,8,SingleFamily,1924,4084716,"1,167,700",94110,15144669
14709,Address: 1385 Baker Street, San FranciscoSales price: 860000Sales date: 01/18/2013Bedrooms: 0Square feet: 0Lot size: 0,1385 Baker St,2,4,1619,01/18/2013,860000,37.7837,-122.443019,Lower Pacific Heights,7,Condominium,1885,1587483,"1,146,900",94115,119684919
14710,Address: 840 Lake Street #4, San FranciscoSales price: 732500Sales date: 01/18/2013Bedrooms: 0Square feet: 940Lot size: 3049,840 Lake St APT 4,1,2,940,01/18/2013,732500,37.786706,-122.468633,Lake,4,SingleFamily,1924,850604,"2,202,400",94118,15089265
14712,Address: 333 Greenwich Street #4, San FranciscoSales price: 725000Sales date: 01/18/2013Bedrooms: 0Square feet: 0Lot size: 0,333 Greenwich St APT 4,1,1,588,01/18/2013,725000,37.802801,-122.405222,Telegraph Hill,3,Condominium,1956,765884,"1,215,500",94133,119685605
14713,Address: 904 Saddleback Drive, San FranciscoSales price: 343000Sales date: 01/17/2013Bedrooms: 2Square feet: 906Lot size: 3049,904 Saddleback Dr # 904,2,2,906,01/17/2013,343000,37.70869,-122.426999,Crocker Amazon,5,Condominium,1987,496733,"817,600",94134,15177638
14714,Address: 1 Edinburgh Street, San FranciscoSales price: 590000Sales date: 01/17/2013Bedrooms: 2Square feet: 1125Lot size: 1446,1 Edinburgh St,1,2,1125,01/17/2013,590000,37.728474,-122.426337,Excelsior,5,SingleFamily,1947,737014,"757,400",94112,15167809
14715,Address: 2680 Great Highway, San FranciscoSales price: 602000Sales date: 01/17/2013Bedrooms: 0Square feet: 999Lot size: 2491,2680 Great Hwy,3,4,1515,01/17/2013,602000,37.736578,-122.505972,Outer Parkside,7,SingleFamily,1950,960876,"982,900",94116,15124514
14717,Address: 485 Justin Drive, San FranciscoSales price: 635000Sales date: 01/17/2013Bedrooms: 3Square feet: 1175Lot size: 1868,485 Justin Dr,1,3,1175,01/17/2013,635000,37.731935,-122.425303,Bernal Heights,5,SingleFamily,1946,1257610,"1,214,400",94112,15165024
14720,Address: 75 Forest View Drive, San FranciscoSales price: 850000Sales date: 01/17/2013Bedrooms: 2Square feet: 1525Lot size: 2495,75 Forest View Dr,2,2,1525,01/17/2013,850000,37.732857,-122.483939,Lakeshore,6,SingleFamily,1941,1436335,"1,237,900",94132,15197372
14724,Address: 835 41st Avenue, San FranciscoSales price: 1200000Sales date: 01/17/2013Bedrooms: 2Square feet: 1901Lot size: 3000,835 41st Ave,3.5,4,1901,01/17/2013,1200000,37.77295,-122.501739,Outer Richmond,8,SingleFamily,1925,1357503,"1,187,700",94121,15100266
14727,Address: 7 Castenada Avenue, San FranciscoSales price: 1850000Sales date: 01/17/2013Bedrooms: 5Square feet: 3000Lot size: 4558,7 Castenada Ave,3,5,3000,01/17/2013,1850000,37.750957,-122.46191,Forest Hill,9,SingleFamily,1939,2819077,"1,926,800",94116,59700349
14728,Address: 554 Valley Street, San FranciscoSales price: 2725000Sales date: 01/17/2013Bedrooms: 5Square feet: 3700Lot size: 2850,554 Valley St,3.5,4,3900,01/17/2013,2725000,37.744269,-122.434653,Noe Valley,13,SingleFamily,2006,4156430,"1,751,900",94131,15182872
14729,Address: 338 Spear Street #39C, San FranciscoSales price: 3000000Sales date: 01/17/2013Bedrooms: 0Square feet: 0Lot size: 76210,338 Spear St UNIT 39C,3,3,1800,01/17/2013,3000000,37.789533,-122.390371,South Beach,6,Condominium,2010,5416282,"1,269,100",94105,89237286
14730,Address: 201 Harrison Street #705, San FranciscoSales price: 469000Sales date: 01/16/2013Bedrooms: 1Square feet: 544Lot size: 31799,201 Harrison St APT 705,1,1,569,01/16/2013,469000,37.787585,-122.39048,South Beach,2,Condominium,1991,664644,"1,269,100",94105,15148307
14731,Address: 531 Head Street, San FranciscoSales price: 504500Sales date: 01/16/2013Bedrooms: 4Square feet: 1521Lot size: 2495,531 Head St,2,4,1521,03/14/2013,600000,37.716723,-122.464705,Ingleside Heights,6,SingleFamily,1945,847616,"688,100",94132,15193143
14732,Address: 767 19th Avenue #1, San FranciscoSales price: 525000Sales date: 01/16/2013Bedrooms: 0Square feet: 0Lot size: 0,767 19th Ave # 1,1,1,713,01/16/2013,525000,37.773475,-122.478134,Central Richmond,3,Condominium,1922,721149,"1,480,400",94121,119685790
14733,Address: 2122 27th Avenue, San FranciscoSales price: 642000Sales date: 01/16/2013Bedrooms: 2Square feet: 807Lot size: 3000,2122 27th Ave,1,2,807,01/16/2013,642000,37.747797,-122.484292,Parkside,4,SingleFamily,1946,922620,"1,094,000",94116,15117763
14734,Address: 67 Bronte Street, San FranciscoSales price: 675000Sales date: 01/16/2013Bedrooms: 2Square feet: 900Lot size: 1750,67 Bronte St,1,2,900,01/16/2013,675000,37.738641,-122.410026,Bernal Heights,4,SingleFamily,1954,965064,"1,214,400",94110,15162999
14736,Address: 633 Cambridge Street #V, San FranciscoSales price: 760000Sales date: 01/16/2013Bedrooms: 5Square feet: 2600Lot size: 2950,633 Cambridge St,3,5,2600,01/16/2013,760000,37.723661,-122.416938,Portola,9,SingleFamily,1992,3504752,"891,600",94134,15168872
14737,Address: 78 Pond Street, San FranciscoSales price: 816000Sales date: 01/16/2013Bedrooms: 0Square feet: 1222Lot size: 2614,78 Pond St,1,2,1222,01/16/2013,816000,37.763027,-122.432353,Eureka Valley - Dolores Heights - Castro,6,Condominium,1900,1192738,"1,718,500",94114,59779676
14738,Address: 1015 Ashbury Street #2, San FranciscoSales price: 829000Sales date: 01/16/2013Bedrooms: 0Square feet: 1147Lot size: 4988,1015 Ashbury St APT 2,2,2,1252,02/05/2016,1350000,37.76432,-122.446342,Parnassus - Ashbury,4,Condominium,1913,1319182,"2,111,800",94117,79843553
14739,Address: 340 Ritch Street #4, San FranciscoSales price: 840000Sales date: 01/16/2013Bedrooms: 0Square feet: 1418Lot size: 2178,340 Ritch St UNIT 4,2,1,1418,05/08/2015,971100,37.778983,-122.39426,South of Market,4,Condominium,1994,1296825,"957,300",94107,80747220
14740,Address: 712 Junipero Serra Boulevard, San FranciscoSales price: 850000Sales date: 01/16/2013Bedrooms: 3Square feet: 2045Lot size: 5253,712 Junipero Serra Blvd,6,6,4032,01/16/2013,850000,37.72625,-122.472663,Lakeside,16,SingleFamily,1940,1846903,"1,388,300",94127,15196946
14741,Address: 2741 Anza Street, San FranciscoSales price: 858000Sales date: 01/16/2013Bedrooms: 0Square feet: 1490Lot size: 2511,2741 Anza St,1,2,1490,01/16/2013,858000,37.778226,-122.477785,Central Richmond,5,Condominium,1927,1324454,"1,480,400",94121,61288365
14742,Address: 1970 Scott Street #2, San FranciscoSales price: 965000Sales date: 01/16/2013Bedrooms: 0Square feet: 1386Lot size: 1742,1970 Scott St # 2,2,2,1386,01/16/2013,965000,37.788019,-122.438498,Lower Pacific Heights,5,Condominium,1978,1505183,"1,146,900",94115,15075247
14745,Address: 2005 Buchanan Street, San FranciscoSales price: 2060000Sales date: 01/16/2013Bedrooms: 0Square feet: 2436Lot size: 2230,2005 Buchanan St,3,3,2436,01/16/2013,2060000,37.788615,-122.43067,Lower Pacific Heights,7,SingleFamily,1905,3164533,"1,146,900",94115,15075123
14746,Address: 368 Elm Street #206, San FranciscoSales price: 560000Sales date: 01/15/2013Bedrooms: 1Square feet: 679Lot size: 9600,368 Elm St APT 206,1,1,679,01/15/2013,560000,37.781379,-122.423141,Van Ness - Civic Center,4,Condominium,2007,685778,"839,200",94102,79843029
14747,Address: 180 7th Street #410, San FranciscoSales price: 581000Sales date: 01/15/2013Bedrooms: 2Square feet: 902Lot size: 7841,180 7th St # 410,2,2,902,01/15/2013,581000,37.778082,-122.410082,South of Market,7,Condominium,1992,866761,"957,300",94103,15147380
14748,Address: 413 Valencia Street #203, San FranciscoSales price: 729000Sales date: 01/15/2013Bedrooms: 0Square feet: 0Lot size: 0,413 Valencia St UNIT 203,2,2,724,01/15/2013,729000,37.766275,-122.421947,Mission,4,Condominium,2013,832992,"1,167,700",94103,121339039
14750,Address: 170 King Street #825, San FranciscoSales price: 846500Sales date: 01/15/2013Bedrooms: 2Square feet: 1020Lot size: 42969,170 King St UNIT 825,2,2,1020,01/15/2013,846500,37.77898,-122.391769,South Beach,4,Condominium,2007,1259407,"1,269,100",94107,82786339
14751,Address: 243 Texas Street, San FranciscoSales price: 1350000Sales date: 01/15/2013Bedrooms: 2Square feet: 1285Lot size: 2495,243 Texas St,2,2,1285,01/15/2013,1350000,37.763329,-122.395315,Potrero Hill,5,SingleFamily,1900,1695475,"1,264,000",94107,15148985
14752,Address: 1280 Ellis Street #3, San FranciscoSales price: 620000Sales date: 01/15/2013Bedrooms: 0Square feet: 1270Lot size: 19602,1280 Ellis St APT 3,2,3,1270,01/15/2013,620000,37.783307,-122.427297,Western Addition,5,Condominium,1962,1038593,"971,300",94109,15076832
14753,Address: 900 Bush Street #7P, San FranciscoSales price: 750000Sales date: 01/15/2013Bedrooms: 3Square feet: 1195Lot size: 18731,900 Bush St PH 7P,2,3,1195,01/15/2013,750000,37.789945,-122.412735,Downtown,6,Condominium,1982,1123295,"795,400",94109,15069143
14756,Address: 475 Hampshire Street #6, San FranciscoSales price: 949000Sales date: 01/15/2013Bedrooms: 0Square feet: 1847Lot size: 3000,475 Hampshire St APT 6,2.5,2,1847,01/15/2013,949000,37.763439,-122.408107,Mission,5,Condominium,2001,1697040,"1,167,700",94110,80752800
